path,size_bytes,tracked_file_count,dirty_file_count,untracked_file_count,category,safe_to_delete,reason
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_project/solution_w3_rtl/.autopilot/db/synth_w3_diagnostic_top.verbose.rpt",19988480,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_project/solution_w3_rtl/.autopilot/db/boom_core_reset_step.sched.adb",19554304,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_project/solution_w3_rtl/.autopilot/db/synth_w3_diagnostic_top.verbose.bind.rpt",19451904,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p2_lutram_synth_predictor_foundation_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18604032,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p2_bram_synth_predictor_foundation_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18604032,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p2_preserve_synth_frontend_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18604032,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p2_depth_synth_predictor_foundation_full_reset_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18604032,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p2_depth_synth_predictor_foundation_512_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18604032,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p2_depth_synth_predictor_foundation_256_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18604032,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p2_depth_synth_predictor_foundation_128_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18604032,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/boom_hls_gate5_4_p2_depth_synth_predictor_foundation_64_top/solution_module/.autopilot/db/a.g.ld.2.m1.bc",18604032,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
