path,size_bytes,tracked_file_count,dirty_file_count,untracked_file_count,category,safe_to_delete,reason
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/hls_project/solution_w4_rtl",281292800,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/hls_project",280866816,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/hls_project/solution_w4_rtl",280858624,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_completion_project",278433792,0,477,477,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_completion_project/solution_w3_rtl",278425600,0,476,476,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/full_core_rtl",274018304,0,1108,1108,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_branch_kill_project/solution_w3_rtl/.autopilot",268443648,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_branch_kill_project/solution_w3_rtl/.autopilot/db",268435456,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/w3_current/hls_branch_kill_project/solution_w3_rtl/.autopilot",267927552,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/w3_current/hls_branch_kill_project/solution_w3_rtl/.autopilot/db",267919360,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_branch_kill_project",263811072,0,477,477,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_branch_kill_project/solution_w3_rtl",263802880,0,476,476,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
